Study_Hours,Attendance,Sleep_Hours,Previous_Score,Assignment_Score,Final_Score
15.250103289576792,78.37559058596868,7.118434819279554,42.282945362288494,63.099640038716274,53.77656927068991
17.42496011428329,82.65732566017496,6.100689610866102,69.82389817008858,67.4054367013825,52.1728122326534
11.711959513678664,69.05318524279095,3.873419410068285,91.32399607470862,77.27193968750849,54.497916039605585
16.014131591568095,93.6082678737852,6.638865005376434,65.27602446175158,78.56693128056149,69.71364452816114
13.446544100190536,77.32298798688109,8.507297763319928,68.37896175871325,60.72921041907445,55.95557225755502
9.419520981579502,85.46503881730716,7.911458482689911,75.39084132675289,87.64782925419452,61.89380679998788
13.445582422033656,81.53079421120816,7.9584769815094045,45.96004255179952,81.86407533960568,44.37378189503969
18.152146265863877,86.77040827223121,8.28335686616746,90.53771987194409,66.54325877266939,63.883437825546025
11.856695843560194,82.76821891060256,6.906389109153725,68.03493194634203,56.5489824426099,57.99338453840387
18.258574623256024,69.1700777581143,7.036778848886715,89.47785348633664,73.26114505102282,49.58764668289028
1.5210195836410225,91.9626681944714,6.05881772547878,54.00450506714016,69.64867543366609,49.88502654334843
15.287610017500896,77.06243416838687,6.42071257276754,92.27092883836737,76.35768548463628,61.80325746552312
12.348188272952685,66.4341810134025,7.53892537972537,76.62733241052175,70.6426000661332,55.427195466157826
10.80397059813653,77.71884839034088,8.244661324602578,73.29560128778537,50.91051767105988,62.36721575397986
12.36704310614201,97.00759790634311,6.6326644691828,68.51036681529722,70.3398367403861,60.18162635399509
4.049724341596429,90.50221742113493,6.259772882178306,61.27207072888326,71.33257066718025,61.70528436448714
11.121312448649952,78.5134786559214,6.800633550627917,83.0079748771081,82.60393229728871,51.85336575400128
13.428450286046985,78.50742295681572,7.521448098714938,67.1053980477207,66.62160390466741,56.07359621247735
17.911576178966065,78.78364948782617,5.067374220639749,35.49395444619272,95.1440960804708,48.606008615487866
9.92691912690541,100.0,4.044582856235314,48.242203074394965,52.06031339217891,39.32309663030094
8.766025588427249,85.81935452231554,6.139355780610099,62.21231371710879,90.73400997363149,60.76155797260756
9.992971825661854,86.3004164719107,5.335145088903009,69.64998474748333,72.30817234946274,69.67636762950512
15.661608470808297,92.30283454031843,6.190231762823227,64.15117266650157,85.31501846812267,57.677730009132276
13.315004438638738,84.38789159026514,6.622663617419034,83.28456184690495,75.9576178087048,63.42387515821822
9.880959184931845,79.40957854179297,6.256101909172384,35.733472039420626,88.67466643230563,47.11686827063633
14.053069732453425,80.03650150915021,8.542961041364894,67.1538190475774,70.35165642536626,52.568843985316825
12.388310197392162,81.28398740585936,7.192093717522784,37.730311619192676,61.816554897866254,34.24975807651399
15.874579962131557,81.62777763490159,7.160569231532994,76.39568443226253,92.04605144725275,55.985624232149206
9.19178762449059,89.2762954363698,7.5466485728520825,63.58311928336996,73.6382322494143,45.9082519942456
10.689351413608927,82.519458858073,5.433400258663077,71.29414958036178,77.65870168349053,65.91338726422566
10.43156738747137,89.3264007721558,8.046934144904322,52.04175559115351,89.81702296853754,54.77310329458208
6.145940207471526,81.19283419891417,6.709082856157448,84.19197397486627,62.616537094866786,53.34148209650709
13.184481108258304,82.7863519031609,7.604576740689454,80.62586996088277,82.14589077167109,67.17383722045922
12.10595377841073,62.01799315467892,5.513771320351813,73.75316454517832,67.92126292244531,42.61789270106324
12.020453826569844,91.16327674702481,4.935489480780722,63.057241297048385,73.41396773226754,47.580707241332476
11.061651466499413,85.46488475897992,7.781467589630034,73.69785927942698,75.86734758461147,59.124461812574076
6.338517031798343,91.98010109859652,7.2516914313170195,54.39661148018977,56.99733766263677,57.99230790409973
10.317418708938565,53.03744621806311,5.7175381347709875,77.83333488531068,65.65395548615479,52.33041758002227
10.629141933892923,100.0,5.756404302470367,89.74221341485881,91.21287470895767,65.64992295278971
8.790890923113524,80.60410371844826,8.150521741297723,81.05915839968779,85.63429426301755,60.79845835160178
11.354857153335963,93.08182816737516,5.372705728559207,54.055962952888855,74.24832507207319,54.39009846409839
13.616203427258153,71.60094072874469,8.771207543907156,70.42125975909654,77.91748150215471,59.051304087044414
19.54474360484212,88.12773905062569,5.7192551184225575,45.60287684362028,71.46908993236251,44.38291303015648
12.10595377841073,71.46584436826343,7.566070310730059,73.58585466763513,91.27900062993578,57.933601559046764
13.030201562891058,75.76231039304194,6.4056578291012185,71.75905119293809,72.59576906647004,47.005038461729356
11.702216336935331,100.0,7.523824917298811,36.952754907017535,77.78210510561817,52.96549013149755
4.324915138803834,80.09317599236654,6.147063197462969,47.57324234131454,88.75236172970477,44.15696146113053
11.893944498203133,84.17432873179723,6.604648512713247,60.752916548843494,65.67154218184912,70.43577380467623
12.240920839764106,90.70067730688754,6.849103010474865,60.48710379288761,93.70547021396273,56.911174554363434
21.852968449941145,86.95681887972604,5.597375053062232,46.857845968717925,56.63446308307948,40.98419614967427
11.23055614087551,83.50418905143576,7.688989214504151,70.83468094028275,94.55570557335358,58.38999559901738
12.10595377841073,85.64961002466225,6.184143720234098,68.77210413410768,70.52789299257631,58.90963041680042
11.861152921179027,100.0,6.525680101591978,62.08596302032221,72.08761502609661,68.3837235555585
7.325287849521872,81.42381202966415,5.606780750469785,53.66312749762456,52.319877945804684,41.78038714838574
16.571291258060082,84.01099046714967,3.7251996094456272,80.73060689624845,69.54246339146769,44.2498516929628
15.007732130747097,92.50654396007612,6.570766684879797,89.83110669632443,62.522321627677385,68.03803298196212
15.164127788172188,93.05525932957984,9.6951385059355,57.746577742301945,67.70824385551833,50.00448223050924
8.362450180821044,93.8703030556038,7.741525145477628,55.81749624267769,73.35226841053344,51.549718703794944
17.611177243744397,82.65732566017496,6.801040060531292,72.36811498117994,86.49349937367487,58.94473907993252
6.3925957488308764,70.56995087269516,6.484531004950078,59.629559303795205,77.49124021680751,48.24727486858375
14.347428375201082,98.33431532301096,6.826959071374455,62.909041990051485,78.69211984081336,63.34952528409882
20.761822503239912,70.53654606981311,7.4565429382102515,76.09479727587006,61.853767333853256,52.982397573760096
8.037854699477247,85.02635465239034,5.383024621629386,36.359658687390606,64.43095092476725,41.50996200689624
9.734809081588912,74.45724149980641,8.137186033602646,84.77453487279004,96.58470022021575,61.256621798494734
12.398605460350565,81.35861653407008,7.658457578529493,66.09020786494013,66.17758758284104,56.28641801288161
9.986097383535203,85.2876241030348,7.661822870849521,58.8276028315673,94.87449902468755,56.924534044434594
5.797346275735469,85.21357215450273,7.326170886571672,63.661487686678264,72.0832656134296,56.23678086683605
12.27425189922411,86.21920754235285,6.8235399892327875,64.43644032530779,75.02745523372205,61.29387182923951
7.7507851450955805,98.13711269058646,7.607433483160183,39.031980448326124,87.84438192275915,55.042219677555245
13.894369722540727,86.5353430151398,7.5101769604896536,87.42407341179853,90.26270906326388,67.49275137049224
8.322303063064787,79.55843364709351,6.375151146870771,65.61988448405927,73.67024927665095,41.083653403252114
18.19973762007016,91.64087168288357,6.111677872523718,71.64503195671062,70.34108335774154,59.162559531498424
8.866986830655051,93.89470488924641,6.922227554314384,79.27324655861064,74.32895461773344,62.87348763748739
10.711753935177297,69.72392184863007,8.658824181794225,49.6825631365955,79.05549033878542,56.110912699749974
15.25406886947868,87.97400069849859,5.313071509215319,72.10207848552842,85.69564424243707,52.65196013382949
7.076542734264179,89.01172742310898,5.038969681097072,60.985383636518094,75.05075830792983,45.97573677896186
12.909839738416517,79.02436496640009,6.99771300948382,77.7015616282474,82.42663557627785,54.46923565365597
17.228571017129713,95.75706813311619,6.861065242227221,33.09158869472757,94.66031678725129,56.966837497605894
5.57006706175509,80.49944412967473,7.00800999724449,63.51358549638096,79.57571534717742,59.63456258669841
12.738535434129217,83.25576453471542,7.0927438374902,55.95769016324058,78.73983427205734,50.75994128209828
13.039531176993695,80.26928175716131,6.532157294438234,71.48394425951233,56.773070098919185,60.319957475196745
15.127291487109241,82.15579047581467,8.587836126322498,72.05066281052304,43.43123835805124,57.827612507722954
7.052197156487672,71.03724913104799,4.878915225828181,54.38561157766961,79.66050875076202,44.6865449990791
6.718173547662895,82.65732566017496,5.805803570263705,54.31739203735935,73.86210922462953,44.065833654965985
14.087766262467591,97.94505063224972,6.676094287821143,63.34001947164006,68.82260790102309,62.47741496027274
13.187938692932745,73.53038651681672,4.828173426614999,51.55036659027188,77.92236245023614,49.52298859591338
13.001971401383507,72.08607650543692,6.588974714681514,77.6297554317819,74.2751552496371,71.61709974003654
13.385792837987903,60.466098863962856,8.793764198873621,59.461891993288305,88.53336300760678,47.72213036250026
9.279901113686037,82.65732566017496,6.825063785955154,21.395176710175377,76.03333041910774,45.18647670700829
12.929014788644015,68.76910206592501,7.07684108686242,59.37766915067291,66.036920579158,46.637939496407476
13.172289893194725,98.4201516013637,5.287802281792904,49.421842687340416,86.88199486751147,47.18468645524599
9.142594327894528,92.09817089342634,6.060366310352627,40.53086276808582,72.39442710064557,48.0061801018185
19.463098044579027,75.11849654822277,6.349764343611276,46.43860042666141,81.31844020406768,52.063391623585495
13.89533168364715,100.0,6.418741883892519,66.64112707749455,69.2710715256864,78.5060827224782
12.10595377841073,91.81765486991594,8.337972554004523,84.92961242372347,67.20207737403076,60.0662550424578
14.626214434535319,78.75168616491378,7.469229272870149,69.6977671079747,76.01001876222836,49.187548741199066
8.101273319090714,57.005942851264265,5.4662504516755615,55.90244917676391,75.15394372252422,45.838091598352044
15.148338414969809,100.0,7.0958057341184055,71.83856292756055,80.75792442440199,47.4585799579228
16.634382316029615,68.10427533236404,7.3978660981961415,58.113645346715124,71.7762509602831,51.60202697885462
8.717270726593158,65.54601253043108,8.16817884622552,54.58099446255283,52.963682594755234,47.46630938091196
15.853504516977287,92.2257043200964,8.696648823882049,47.684559976505234,69.80671339693933,61.502854695221124
13.651123707745993,100.0,5.581886969806558,38.72256789872421,84.52582160572578,58.09930363366949
15.28824063997796,95.84272818510519,5.826970986547594,59.15114440160832,71.43148704908272,51.66583381379104
19.58717193061579,82.65732566017496,5.290906569302461,67.37080234880197,72.04339916982542,55.31243067154744
11.018447535988518,87.94754341665286,6.519176169071622,63.550644949776654,86.83651807087125,50.433196804790576
8.985055342570043,90.53415558780307,7.3596300493356015,58.76049608078962,66.45632127289292,45.73036382529637
8.441942281497907,89.58928589786765,7.984801419906922,50.813809089548286,56.4863613810852,53.37109097411821
8.736758860138247,84.81191423969376,6.7088587716289725,74.12369287527453,73.07242656569407,47.00660364164245
11.691593162343583,83.04201103951875,6.416182972094187,45.24302120080122,69.18991258501515,45.652092527564065
13.364607899266575,81.37406872100478,6.982109590698489,76.64041870765213,63.40504416296095,49.959982268906465
13.106763197320076,74.46035411133323,5.797828518043972,49.96674471609913,72.89545852921572,51.8051950543728
15.308732996144094,79.19324923133226,9.307446466033728,53.71347143970448,80.8980677669614,69.28606142545516
12.10595377841073,65.07043185804615,4.87080676745833,42.998222140764845,74.88853726118622,33.665792553112304
17.814136308629266,81.0166037320525,7.021688694674869,57.47896779671545,78.68377287223485,42.23779135256242
10.941372667048176,72.11408892849083,9.228327463075567,79.62968687716969,96.76089238218508,60.80409217383884
22.880676666358475,70.96410682784229,6.808159813471997,72.73442132665934,70.88545366130923,57.795333188501985
14.502669391060024,83.79894151153478,6.571953157998206,79.67633168042053,78.34018361573604,60.97736875515509
8.571369774334869,82.65732566017496,6.371065492627487,72.83213818900904,68.88943964881038,53.71331713814052
7.716430007755551,91.18316606002313,6.801040060531292,48.44495257204446,64.84368336135633,48.00381007491546
13.92988966097274,66.29499396376823,8.447418169611836,60.03816163508664,67.98110815898676,55.18581152696642
11.106148858696596,72.10371863429663,4.145765706404592,53.29701306323806,69.25489714173973,52.05930361550739
14.856001976368368,91.40771187988216,8.64012044155559,84.95862356058561,79.3137095705655,51.927009185013716
13.89295049829418,72.1751260646169,5.0912514170598255,47.04817030360533,100.0,46.11390151559718
11.70868434937251,79.75366850002976,6.480017204918702,78.40546534083666,66.40747876468991,57.50757479892998
8.61282512772638,87.50052099024552,6.284906695641606,78.39430805163154,70.00049633261445,50.11474695010992
5.9406111012565415,72.31655545136366,7.506263923724863,92.4443030257413,74.24252384266502,70.45543642437275
10.213940191731915,83.0537550614596,4.882250777739503,58.85470111055754,79.74958618451697,45.74977098049726
15.42559517729389,68.65974505081796,7.354607199298331,75.68483239370244,78.16260974345742,56.61123838488433
12.856374976520815,75.98632356048786,9.229171547944222,99.22477754808264,90.40914952737741,71.28001729345063
7.017044885152048,85.19781934142537,5.164191194488628,55.73537484599455,45.8832951535775,41.62499607506436
12.692723703404727,66.0700626646833,7.027647401132475,41.974396287014606,46.356841557651926,30.401208823714946
13.541269518915348,86.40474737960399,6.005621386644069,36.79984949138354,69.04946193587821,44.133152765525246
8.464570255195468,81.80362201073319,7.3110646474316425,75.69068043291998,88.16760225052451,65.23543518738425
12.614900423782112,87.52489954417148,6.822977332898902,36.75274687912125,56.21222362073284,44.60580425086402
12.232834873784,84.23914134064661,6.0302157091468285,59.41521420593116,38.90841192367491,42.9942486713114
7.428118808677508,95.64140429973844,7.385446741845288,71.5596978055844,81.8541528746305,65.36133776113095
13.431149441393133,83.25224502647907,8.965217731744092,67.7776330524487,77.92388668443257,57.22055056679362
14.243138105472937,82.65732566017496,6.5709154499272415,71.38167296276258,61.917499118406845,50.8487028865357
16.332204972701106,83.22297503032284,7.663709530577818,68.33434783701281,63.17352479134884,58.303563108407936
16.21520820813961,87.43298029036387,5.248072450554604,84.1829871997009,63.3630753643839,63.81133341044867
6.489322528171636,82.48860070325705,5.65227634781839,50.71525428891805,76.32642380968728,64.23084822256513
8.248699840339508,82.40591691203882,7.3668875334564525,54.84507292312203,67.48421668580391,56.66890227967413
14.060141068834639,74.98008312193245,8.580939234243157,53.41010832093764,80.92876702770624,62.3527583975668
14.055143803648836,75.37099082449052,7.226736018542792,77.45287717793916,40.744480045147306,50.72950643007391
14.060190745224192,82.65732566017496,6.424330363372214,78.50597882592595,64.71777761846641,47.069547488829194
27.410925962618883,99.4957674318694,6.7991496865080245,71.76837978977763,61.487352469067396,64.21885174473753
14.283562042772669,69.56136764608715,5.299510719236339,82.75240500334891,71.9239118595301,55.49146816664978
16.542262560722396,75.07094802204092,7.52541839162644,47.32938698935429,68.54342689811834,43.22920933569892
15.81600705397281,74.81592734430802,7.858799674788091,90.00836167326706,84.5741253587492,62.01942869479782
14.605565005223191,90.94924376944441,6.257491600600304,87.84857932568387,52.68795874007931,62.71419782408027
10.738923021438618,79.05050321707972,6.2359494226885985,76.0343299586862,75.54589771596902,58.008573861347365
15.03587688197307,82.65732566017496,7.119053875582458,91.7269836315659,81.70003707854046,69.46838645684716
8.908699141849713,75.26509375756132,6.275936316751285,40.150651884833394,97.27976923874346,49.38736093233139
11.052725573039965,84.78994162223802,6.720640862449013,57.133277956060226,69.21880834687829,48.56354327749761
10.058545808683586,73.64652946740243,9.319666146999818,53.97044808977071,78.8935032522302,50.01395410814327
12.32749655754529,100.0,6.503569159104804,75.82218985636015,53.35364648925162,49.96822986085613
21.258634266694035,70.12401580970487,6.369991817574533,49.24788890596781,46.296525548243714,60.455362937257675
4.530939229633008,85.09820710227028,6.022949833237809,76.36242724006229,85.1372925093804,55.33838351397099
14.745040761498053,88.33776880932099,7.693030365799924,85.5580421599507,74.93327647622316,61.67673037413443
5.549136515241393,86.13799097451498,6.582530992138277,75.42804350125999,89.14215227758108,50.31327399635079
10.112272536842266,80.14712341122292,6.020752354014289,69.25626535492252,58.51916533236301,72.31543678942218
16.355802387869463,80.70179300266574,8.385564838727614,50.181899886488765,81.23882567434504,47.59929800787531
12.10595377841073,82.4381147197911,8.503523605416364,52.29723550811953,97.42581408652623,53.347855185256414
7.6890208882827755,80.52997998371511,6.079491721113554,83.74428357945,80.03646730028719,59.76696636820596
9.138785162960128,91.6387911679491,4.56015205836726,76.69023505857999,78.31897806709259,59.57250845974095
14.718390995738703,100.0,8.009016427804307,64.41470720933684,75.1026729698922,67.48442997604823
9.078533473131454,76.42508214992166,5.9784442090879955,58.73135681351164,56.14942251448905,60.381210468424
12.8658343583279,68.30197020420923,6.801040060531292,34.612881903329345,91.26687522852419,51.109573731659346
12.182287359615255,81.11717951648745,4.435875418745797,48.93721371973342,67.6697083223392,38.75010826968213
9.393598609576731,100.0,7.87111680595917,93.67128630709585,81.0537990765962,64.81902033087172
20.5757763573013,73.9632543203027,5.346593684863063,45.793166434963,56.243588321144955,49.241540164863025
14.535676089272044,98.39116805444067,7.67691694287983,67.84219731831621,60.84648402590663,73.80387567916358
3.8994296533695714,98.77700814076441,6.817127681403721,80.11165959792798,92.22104879066683,50.81127495851642
12.745817259077711,76.46411758292005,5.655272696724026,46.17615997996562,70.83237253250589,55.28208138716583
9.352854140926448,87.68983079185276,6.311556424487863,67.77065712171625,92.43930571251053,57.724795182931636
15.409733339184896,98.28396623128538,7.62358214834804,79.06873306265983,74.06123209129778,69.52369335889496
8.829917046269198,78.20872259012513,6.9270733437382805,65.18748982860876,52.897226724505714,49.99545761297791
11.541054234132403,79.96419639897638,7.501295576566981,100.0,85.70481119678064,58.957604335385874
14.019949115921829,76.18319086051356,9.171728701418582,39.97101111682707,67.9212921869327,55.94220486851259
15.463020776680485,71.85243269307134,4.922910065946738,80.88092794825818,83.38426576220452,60.30658466239689
7.198814371776895,75.50722454933992,8.740655089962349,62.407973939053036,75.30253041048098,60.668657860922835
10.661995056636206,69.76059733237743,6.925227125027855,76.57880232255013,56.48258126468556,52.77148468329558
10.100218755356176,82.34083468259226,5.721459142012246,71.61960727548869,76.97153718444683,49.988733587989394
9.386683069705153,74.30026768941359,5.203623649113212,54.002657043350055,100.0,38.53998338161996
19.061816961124386,84.33785911790747,6.57305553106756,68.4349458868901,80.91583750217352,64.3347241554921
13.619926843843823,66.44104353796372,7.905980134309351,37.13147822902569,74.30978696393444,49.59522793515987
6.956464182659819,85.30880232214457,6.646941055546959,74.0487125085709,87.90412082348277,50.00904629112358
15.671447788219105,90.33528961608924,8.613385916296817,69.47237698985788,77.52802158243733,57.82302421617159
20.488624788050533,62.062643574285445,5.058589171938129,74.57990252964653,77.51441076315353,50.30053617364887
16.12986104220459,85.74056569847572,6.785493262584734,80.87177487630726,61.900497934090765,48.998906886952824
5.922520136183946,94.27668992473292,5.2971278667042565,70.51429760314566,77.80617630947518,48.559327088165354
10.063063708534994,69.90358981308795,7.236358259149961,67.22134129697415,87.42532099700334,45.968382575629164
17.06764459674649,98.72572386837703,7.86426486811676,51.78397495008062,64.9672541747997,54.07058375649639
9.169322137524876,86.19019009366045,6.295085847582736,54.316688545264235,92.09394985496337,47.50761417174536
13.775277712584913,74.94988144241591,3.674943372047439,82.80101930265997,73.89952771025848,42.024911696582656
15.098536213717347,81.44230922342294,7.038737776155793,86.54503108558967,64.3467658615375,74.36012215525687
8.292278113687669,87.58326912521723,7.324086262080211,61.42834345531919,86.97158492304294,64.22711003129315
11.7618985757528,82.76005391412411,7.285153705954037,65.69004120879912,71.55846917114077,49.72162711194331
1.0,87.38755992446369,8.282938630186585,51.43078437509351,84.11417864983329,53.42798366550459
7.902449434662841,72.79326406920634,5.514735584421141,82.59135267901168,71.49889641289755,56.31659693239671
10.989727394427359,83.69360824036077,7.616259326540539,74.98125235537668,74.28208627764116,66.52063792595516
7.008867272140602,67.8628550309502,8.23100901497357,94.11826154695623,80.9227224520115,54.26379051921927
18.52964521572654,80.88773938651299,4.66569489919218,51.82515384230392,78.49076469108007,58.11157846915613
6.279434488157469,72.9609235853521,7.183582191102772,59.32988151472674,51.05361863457914,43.667855187270746
10.239822053212064,74.64470057410233,6.194984202790794,68.47168883788359,61.5450751188673,41.726747029808216
12.522962309144365,94.36093175210438,6.7021727922780245,74.69734306588656,86.15291981748979,65.66706601046054
17.765093156264463,92.9131012059427,7.217211780246004,61.764985436785516,73.41436093318143,67.44421193762163
6.2565513952822425,88.09138120907177,6.215325723063737,51.90558364319449,68.71522436674294,67.09433897694646
16.65265500861984,71.07687235327421,5.989150305006065,78.22111293385356,58.69711181691031,46.054441740703815
12.040932244078348,78.83591550305198,6.8409829009856296,75.81703043818372,62.04316414468982,60.2939955570967
8.073965395808196,94.13097699979184,5.495304873364637,51.25588849154413,50.73841632045663,44.914245646915155
13.848413897053083,83.41716913639905,5.497009845337777,85.33164201658244,73.78463137558161,63.97077807462704
12.79623878229388,100.0,7.615247939547804,82.55298063794905,67.81874903302744,53.028248687295815
9.599132491364822,85.93317839394372,5.421447157809613,67.01444745871689,63.40094530817622,42.932820753087746
12.279208339960075,83.92049116490031,7.599575001091054,66.19396793564054,74.18251889798456,51.01680376514587
10.45874561255296,78.908835357975,7.355109551424741,73.31086656673861,79.36764757023286,57.29222208151017
12.454069381004992,83.33540904782282,4.7290319254512845,52.074453946156126,100.0,46.650598601863784
14.648522698084186,80.47530163619456,5.9869224171972135,65.45047218746123,56.85739896524144,56.86416524814759
18.34406726458141,89.0810867668859,8.232931283656846,32.714246830862294,88.91257251960627,60.84411910894754
7.048738004692604,91.56702316794585,5.622601362632382,78.14683468254404,86.67721873218086,61.61583831175174
20.532133498625065,74.14010539492051,6.242714885228734,41.57760166337211,65.65088712747959,59.66934273756303
4.1916488019099925,68.68767046442221,7.354473071902276,87.55129742643499,77.43883145503237,58.77881468970574
11.392859619857667,63.637946268967035,7.740068611139114,60.04819859050325,69.50840100794862,41.76980581349176
14.353268825938306,87.07991326912544,6.498153336746605,61.82499527103235,77.22826296502487,64.90956745705236
13.12396747094013,70.96633393826127,6.08298776637003,55.583991408732416,93.10957216085461,46.88199847106293
9.509201920717626,60.471094070475175,8.506843834038209,60.679416891168856,82.26727479157576,57.9522164371523
